season,role,position,lead,column,delta_pp,nan_pos,nan_lead,n
21-22,DM,RDMF,DMF,"Accurate forward passes, %",4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Forward passes per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,"Accurate passes, %",4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Smart passes per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,"Accurate smart passes, %",4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Key passes per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Progressive passes per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,"Direct free kicks on target, %",4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Direct free kicks per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Free kicks per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Back passes received as GK per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,xG against per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,"Accurate progressive passes, %",4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Deep completed crosses per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Passes to final third per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Deep completions per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,"Accurate through passes, %",4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Through passes per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,"Accurate passes to penalty area, %",4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Passes to penalty area per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,"Accurate passes to final third, %",4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Passes per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Received long passes per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,"Duels won, %",4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Received passes per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,xG per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Non-penalty goals per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Goals per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Successful attacking actions per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Red cards per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Yellow cards per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Fouls per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Interceptions per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Shots blocked per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Sliding tackles per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,"Aerial duels won, %",4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Aerial duels per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,"Defensive duels won, %",4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Defensive duels per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Successful defensive actions per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Head goals per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Shots per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,"Shots on target, %",4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Dribbles per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Accelerations per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Progressive runs per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Touches in box per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,"Offensive duels won, %",4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Offensive duels per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,"Successful dribbles, %",4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Crosses to goalie box per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Assists per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,"Accurate crosses from right flank, %",4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Crosses from right flank per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,"Accurate crosses from left flank, %",4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Crosses from left flank per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,"Accurate crosses, %",4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Crosses per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,RDMF,DMF,Corners per 90,4.597151775263363,9.318181818181818,4.721030042918455,440
21-22,DM,LDMF,DMF,Duels per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Fouls suffered per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Third assists per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Second assists per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Shot assists per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,xA per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,"Accurate long passes, %",3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Long passes per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,"Accurate short / medium passes, %",3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Short / medium passes per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,"Accurate lateral passes, %",3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Lateral passes per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,"Accurate back passes, %",3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Back passes per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,"Accurate forward passes, %",3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Forward passes per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,"Accurate passes, %",3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Smart passes per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,"Accurate smart passes, %",3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Key passes per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Progressive passes per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,"Direct free kicks on target, %",3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Direct free kicks per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Free kicks per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Back passes received as GK per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,xG against per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,"Accurate progressive passes, %",3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Deep completed crosses per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Passes to final third per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Deep completions per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,"Accurate through passes, %",3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Through passes per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,"Accurate passes to penalty area, %",3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Passes to penalty area per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,"Accurate passes to final third, %",3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Passes per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Received long passes per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,"Duels won, %",3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Received passes per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,xG per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Non-penalty goals per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Goals per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Successful attacking actions per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Red cards per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Yellow cards per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Fouls per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Interceptions per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Shots blocked per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Sliding tackles per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,"Aerial duels won, %",3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Aerial duels per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,"Defensive duels won, %",3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Defensive duels per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Successful defensive actions per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Head goals per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Shots per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,"Shots on target, %",3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Dribbles per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Accelerations per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Progressive runs per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Touches in box per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,"Offensive duels won, %",3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Offensive duels per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,"Successful dribbles, %",3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Crosses to goalie box per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Assists per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,"Accurate crosses from right flank, %",3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Crosses from right flank per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,"Accurate crosses from left flank, %",3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Crosses from left flank per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,"Accurate crosses, %",3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Crosses per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,DM,LDMF,DMF,Corners per 90,3.2454269801423417,7.966457023060797,4.721030042918455,477
21-22,W,LWF,RW,Duels per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Fouls suffered per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Third assists per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Second assists per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Shot assists per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,xA per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,"Accurate long passes, %",1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Long passes per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,"Accurate short / medium passes, %",1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Short / medium passes per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,"Accurate lateral passes, %",1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Lateral passes per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,"Accurate back passes, %",1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Back passes per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,"Accurate forward passes, %",1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Forward passes per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,"Accurate passes, %",1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Smart passes per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,"Accurate smart passes, %",1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Key passes per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Progressive passes per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,"Direct free kicks on target, %",1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Direct free kicks per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Free kicks per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Back passes received as GK per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,xG against per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,"Accurate progressive passes, %",1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Deep completed crosses per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Passes to final third per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Deep completions per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,"Accurate through passes, %",1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Through passes per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,"Accurate passes to penalty area, %",1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Passes to penalty area per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,"Accurate passes to final third, %",1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Passes per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Received long passes per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,"Duels won, %",1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Received passes per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,xG per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Non-penalty goals per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Goals per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Successful attacking actions per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Red cards per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Yellow cards per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Fouls per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Interceptions per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Shots blocked per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Sliding tackles per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,"Aerial duels won, %",1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,Aerial duels per 90,1.1493739817439241,10.81081081081081,9.661436829066886,296
21-22,W,LWF,RW,"Defensive duels won, %",1.1493739817439241,10.81081081081081,9.661436829066886,296
